id,document,label
6722447,리플 550만뚫으면 600은 갈듯하다,1
6722469,리플 계단식 상향이다. 타는게 좋음 ㅇㅇ,1
6722649,지금 비트코인에 500박았다 ㅇㅇ,1
6722655,리플빨리타라 ㅋㅋ,1
6722716,리플 555 원 새벽 마지막 펌핑 합니다 ,1
6722830,리플 가즈아~,1
6736878,도지 가자ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
6736881,도지 뭐야? 끝물이니까 화려하게 달려보자 이건가?,1
6736882,도지코인 풀매수 ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ,1
6736898,도지 500퍼상승가것다미쳣다 엘론승,1
6736922,btc 도지 불타네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
6736937,도지 드가자ㅋㅋㅋㅋ,1
6736948,도지 드가자 ㅋㅋㅋㅋ,1
6736950,아 씨발 도지코인 마렵네 ㅋㅋㅋ,1
6736958,도지코인으로 오늘 목표 달성했다 ㅋㅋ 개꿀~,1
6736959,씨발 도지 코인 떴다 ㅋㅋㅋ,1
6736962,도지딱대ㅋㅋㅋㅋ,1
6736965,도지코인 5000개 풀매수 ㅁㅌㅊ?,1
6736975,도지코인 풀ㅡㅡㅡㅡㅡㅡㅡㅡ발ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ기,1
6736983,도지 존나 올라간다 ㅋㅋㅋㅋㅋ,1
6827738,넴 개시발년 잘먹고간다,1
6827742,역시 예상대로 넴 안간다 ㅋㅋㅋ메타로 와라 애들아 ㅋ,1
6827806,리플을 지금 사야만하는이유!!,1
6827821,다음 열차 넴 갑니다 ,1
6827871,꺼~~~~~~억 넴으로 오늘 10%땡겼노ㅋㅋㅋㅋㅋㅋㅋㅋ,1
6893501,메탈 놔줘라 진짜 후회말고,0
6893567,오늘메탈 1만원 간다 안산흑 두 앖재?,0
6893578,넴은 선채로 죽었냐?,0
6893587,니들은 진짜 비트코인이 금을 대체한다고 생각함??,0
6893646,니가 볼때 비트코인이 금이 댈거같으면 고점이야 븅시나,0
6893659,메탈 차트깨짐 매도시그널,0
6893665,아니 비트코인 씹스캠은 2시간동안 횡보하네?,0
6893679,이더리움 이 쓰래기같은 코인,0
6893732,펀디 2.5층 가망있냐이거..,0
6893745,메탈 18층 살려주세요 다시는 안그러겠습니다.,0
6893779,시발 비트 어디가노?,0
6893839,펀디 1.X 대로 떨어지면 많이 안 좋은 건가요?,0
6893849,리플 480층 구조대 언제오냐?,0
6893931,메탈도 떡락 ㅋㅋㅋ,0
6893951,디카르고 -20퍼 되면 자살간다,0
6893953,메탈 물린새끼들이 젤병신ㅇㅇ,0
6894044,스텔라 530층이야 ㅅㅂ,0
6894082,튤립버블보다 심각한 비트코인 버블,0
6894166,추락하는 비트코인은 날개가 없다,0
6894170,펀디 곧 1원대 입갤,0
6894202,메탈 오늘 떨어젔다가 어디까지,0
6894332,오늘 이더리움 시총 20조 증발함,0
6894423,이러면 인도소년 지리네 ㅅㅂ ㅋㅋㅋ 주식 비트코인 다 박살,0
6894458,안해 시발 비트코인 개같은거,0
6894514,예상 : 비트코인 100만원됨,0
6894540,에이다 메탈 열심히 방어중이죠 하ㅡ지만 ....,0
6894549,즐거웠다 비트코인!!,0
6894569,슨트 기사들 존나 웃기네,0
7968041,메탈 탄 새끼들 지금이라도 내려라,0
7968048,메탈 탔는데ㅠㅠ,0
7968070,메탈흡성대법 ㅡㅡ,0
7968077,메탈 사망자 속출 !!!!,0
7968097,메탈 개물렸ㄸㅏ,0
7968109,펀디 기사왔다. 손절칠 준비나 해라,0
7968120,메탈 시체들 쌓인거보니까 맘아프다...,0
7968135,메탈빨리 팔어 임마,0
8004408,메탈에 500물림 구원좀 ㅅㅂ좆같네 인생 걍 자살함,0
8004422,메탈 9265인데 진짜 하락 같다 어쩌지 나,0
8004440,근데 마로 개씹듣보스캠아니었냐,0
6893422,메탈 달린다 가즈아앙,1
6893433,트론혼자왜급발진하냐?,1
6893434,메탈 약속의 12시 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
6893437,메탈 대박 로또 터짐,1
6893446,지금 비트코인 반등오는이유 zzz,1
6893447,메탈안탄 흑꾸루미읍제?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
6893469,오늘 비트7500 5일 1억간다했제,1
6893489,메탈 단타 잘 먹고 갑니다,1
6893511,메탈독립 만세 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
6893520,오늘 메탈 몇층까지봅니까 ^^,1
6893559,-갓메탈- 우리 약속의 12시가 아니었나..,1
6893593,리플 250찍으면 500박아놓고 10년존버간다,1
6893661,메탈 개꿀,1
6893688,메탈 잘가네~,1
6893702,메탈 시동걸었다,1
6893722,"일론머스크 曰 비트코인 익절해, 수익성 괜찮아",1
6893738,펀디엑스점마 미쳣노 갑자기 쏘네 ㅋㅋㅋㅋ,1
6893774,이더리움 또 시동건다 순식간에 1프로 상승,1
6893778,넴 존나 튼튼하다 근데,1
6893875,메탈 가자아~,1
6893923,넴 호재,1
6894109,메탈 진짜 후회한다 못탄거 나중에 못탔다고 머라하지말고 언능타라,1
6894318,메탈은왜 방어력 좋냐,1
6894381,넴 우주대방어 ㅋㅋㅋㅋ,1
6894453,걱정마라 비트 1억간다,1
7968038,펀디 마지막 반등 시작한다 ㄱㄱㄱ,1
7968051,메탈로 2200장 꺼억,1
7968134,메탈반등온다,1
8004516,메탈로 두배ㅋㅋㅋㅋ 꺼억~!!,1
8004537,메탈 오늘 새벽 6900 기회 한 번온다,1
8006226,무비 내일 무조건 쏜다,1
8006256,마로 역프 -12% 뭐냐? 빨리 잡아라.개꿀이다,1
8006312,메탈 맛있노,1
8006335,4월2일 앵커 떡상하는이유알려줌,1
8050628,아 짜증나 트론물림,0
8050651,아르고 람다 선동꾼 출몰~!~! 절대 사지마라 병신코인 ㄹㅇ,0
8050663,메탈 씹새끼 언제쏘노 대기타고있는데ㅋㅋㅋㅋ,0
8050669,펀디 씨발 진짜 ㅋㅋ 업비트 개좆만한 씨발년들 미쳤냐 진짜 ㅋㅋㅋㅋㅋㅋㅋ,0
8050674,메탈같은게 무서움,0
8050688,펀디 새벽에 -40퍼까지 본다,0
8050697,펀디때문에 폐인되겠다,0
8050703,펀디에 돈 묶여서 오늘 시간 낭비만 하네,0
8050709,펀디엑스 ? 그런게있었나? 이젠 없어. 타노스 당했거든,0
8050714,마로 뒤졋냐?,0
8050761,트론은 쳐다도 보지마라!!!!,0
8050784,속보)펀디개발자 개미물량들고 런했단다,0
8050791,얘들아 공지봐라 펀디 상폐떳다 ㅅㅂ,0
8050835,메탈 9층 오긴 오냐?,0
8050838,ㅋㅋㅋㅋㅋㅋㅋㅋ펀디야 많이웃었다,0
8050873,펀디떡락중ㅋㅋㅋㅋ,0
8050886,슬슬 메탈 손절하시지 다들??,0
8050890,넴코인 존나 노잼이넴,0
8050921,아 걍 좆같은데 초기화 빔 맞고 비트코인 400만 가즈아!,0
8050947,내 펀디 돌려내,0
8051018,아까부터 아르고 도배 하던데 못간다 아르고,0
8051066,아니펀디 씨발 불안하게 왜그래 내돈ㅅㅂ,0
8051088,메탈 왜 나락가??,0
8051094,펀디엑스 씨발련이 내 돈 증발시킴,0
8051098,메탈 개새끼ㅣㅣㅣㅣㅣㅣ손절친다ㅏㅏㅏㅏㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,0
8051130,메탈 이새기는 오르긴 하는거냐?,0
8051135,메탈 씨발새끼야 내가졌다 나왔다,0
8051136,링크플로우물렸네,0
8051138,펀디진짜 ㅆ발,0
8051166,메탈손절 ㅅㅂ,0
8051177,펀디 이제 9천원대냐? 씨벌럼 ㅋㅋ ,0
8051213,애들아 진짜 다 빼라 옐런 무조건 비트 언급한다,0
8051246,오늘 비트 차트 존나악질이네,0
8051290,메탈 9990층 구조대 1주일내로 온다며??,0
8051358,메탈 끝났네 만원은 개뿔ㅋㅋㅋㅋ,0
8051362,바이낸스 펀디 개 떡락했네 ㅋㅋㅋㅋ,0
8051386,업비트 펀디 상폐공지뜸 ㅅㅂㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
8051398,펀디런 씨발 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
8050776,[속보] 옐런 비트코인 투자가치 인정해,1
8050807,람다 아르고 개쏩니다 진짜 믿으세요,1
8050884,아르고 람다 ㄹㅇ 개쏜다이 내일 확인하면,1
8050922,근데 오늘 만우절이라 도지코인 오를만하지않나?,1
8050965,지금 펀디 고점에 풀매도박아놔서 응디 뜨뜻하면 개추,1
8050982,근데 펀디 호재만 존나있던데 쫄필요 있냐?,1
8051004,메탈 힘을내라...제밯,1
8051052,람다 아르고 홀더들은 안다 ㅇㅇ 진짜 얘네들 갈때됬음 ㅋㅋ ㅇㅈ?,1
8051097,람다아르고 진짜 갈때됬다 반반씩 사놔라,1
8051149,개미털기에 호다닥 빤스런한 흑우 없제~?? 비트코인 1억간다,1
8051154,일단 메탈이 오를 수 밖에 없는 이유 설명해줌,1
8051218,이오스 심상치않다 ㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇ,1
8051222,엔진 폴카닷이랑 합병 개지리네 ㅋㅋㅋㅅ ㅅ ,1
8051223,마로 미친 500 돌파 ㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷ,1
8051372,메탈을 왜 손절함?ㅋㅋ,1
8051378,와 보라가 헤데라 모가지땃네 ㅋㅋㅋㅋㅋㅋㅋ,1
8051455,메탈뭐임? 매집차트 존나이쁜데,1
9677616,리플 지금 세력들 다던진다 도망쳣ㅋㅋㅋㅋㅋㅋ,0
9677624,리플 2천원 간다던 병신새끼들 어디감 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
9677641,리플 운지ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
9677646,리플 왜 죽어?,0
9677652,지금 세력들 리플팔고 머장탑승중이다 ㅋㅋㅋㅋㅋ,0
9677659,리플극운지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
9677663,오브스.하이브는 언제 다시 떡상하냐 이기들아!!!,0
9677680,리플 뭐? 2천원 뭐? 뭐라구우우우???ㅋㅋㅋㅋㅋㅋ,0
9677686,리플 새벽내내 흐를게 뻔하니 뺀다,0
9677690,도지 385 못넘는가 돔황쳐라!!!!!,0
9677691,리플 패소 사실상 확정..,0
9677709,리플빨리빼라 더손해버기전에 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
9990116,이클 어제 50% 넘게 달리던 기세 어디갔노 이거,0
9990123,이클 거래대금 슬슬 빠지는거안보이냐?,0
9990125,이오스 물린애들있냐?,0
9990136,내일아침에 하락장온다 비트 정신못차리는거보니까 ㅋ,0
9990167,도지는 이미 죽었다,0
9990188,형이다. 이클 다음주 까지 조정 온다,0
9990194,도지는 거래대금 진짜 개빠졌네,0
9990195,도지 씨발련때매 존나 불안하네 ㄹㅇ,0
9990624,이클...힘이 많이 빠졌구나 ㅠㅠ,0
9990626,아직도 이클 가지고 있네ㅋㅋㅋ 어제부로 사망인데 ,0
9990645,이오스 뒤진다~~~~~~,0
9990657,리플 같은 개잡코는 왜 타는거냐 차라리 리스크 타라,0
9990664,도지 하루종일 횡보하다가 새벽에 흐를거같은거,0
9990666,이클 17.1층 손절할까 말까 ㅠㅠ ,0
9990671,이클 잦됏다 본전잃기전에 지금이라도 떠나라 ㅇㅇ,0
9990672,리플에 목매다는 특등 머저리들아 이거나 봐라,0
9990681,근데 이클 대금계속빠지는데 우야냐,0
9990687,리플 이십새는 힘 왤캐없냐?,0
9990689,이클 타지말든가 ㅋㅋ 등신들아 ㅋㅋㅋㅋ,0
9991206,이클 흐른다 ㅅㅂ 난 빼고 자련다,0
9991211,이클 운지  개잡코인,0
9991221,이오스 진짜 개좆같다 손절 쳤다,0
9991224,이오스 이클 테조스 빨리빼라..,0
9991256,이클 계단식하락그래프네,0
9991259,이클 계단식하락!! 돔황챠!!,0
9991269,이오스 씹스캠새끼 씨발,0
9991272,이오스 씨발새끼,0
9991274,이오스 물린넘들 봐라,0
9991514,이오스 손절해라 대폭락의 전조가보인다,0
9991520,이오스 평단 14958원... 참 ㅈ같네 11프로 마이나스네 개새기들,0
9991525,이클손절들쳐라,0
9991534,이클은 끝난듯,0
9991537,이클 지금이라도 팔아 ㅂㅅ들아,0
9991547,+중요) 전재산 걸고 이클 지금 도망치는게 맞다,0
9991552,메탈 그만던져 시발년들아,0
9991562,"이클 -20%는 일단 각오해라, 그뒤 반등없으면 -30% 더빠진다",0
10202249,이클 설거지 개삘인데 ㅋㅋ,0
10202253,요즘 비트무빙보면 코인판 정떨어짐,0
10360978,이클 쏜다는사람 정신병 도진거임?,0
9677606,지금 이더리움 사야되는 이유,1
9677630,도지 400 간다 ㅋㅋ,1
9677647,도지 가즈아,1
9677658,도지 좀 잘탄거같다,1
9677675,도지 400 간다 ㅋㅋ,1
9677678,도지에 1억1천 박았던 갤럼입니다 인증해요,1
9677702,엌ㅋㅋㅋㅋ리플ㅋㅋㅋㅋㅋㅋ오늘 꿀잠ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
9990118,리플 넣어놓고 다음주 입대하면 돈복사 ㅆㄱㄴ??ㅋㅋ,1
9990156,이클쏜다 드가자~~,1
9990186,장난아니고 네오 리플 타라,1
9990451,이클 40퍼먹엇는데 욕심안부리고,1
9990455,머장 빠지면 누가 오른다 도지 ? 1달러 가즈아,1
9990460,이클 100만원도 가능하지 이더가 천만원 가면,1
9990470,빗갤새끼들이  안간다하니까 이클은 무조건갈듯 ㅋㅋㅋ,1
9990634,비캐 오른다,1
9990749,도지 호재 떴다 ㅋㅋㅋㅋㅋㅋ,1
9991209,이클은 뭔가 안심이됨 ㅋㅋㅋ,1
9991226,이클 11시 떡상하나여,1
9991236,이클 약속의 12시 도지 약속의 2시 오는거지?,1
9991276,이클 패닉셀치면 줍쥽 ㅋ 이따 후회 ㄴ,1
9991513,도지 좋은소식,1
9991515,비캐 100층 익절했다,1
9991519,이클 저점 좆나잘잡았다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
10202243,이클 황제의 귀환 ㅇㅇ,1
10202242,이클 양전ㅋㅋㅋㅋㅋㅋㅋ,1
10202244,이클아 이왕 쏘는거 19층까지만 올라와줘라,1
10202246,이클 15층 가자 ㅠ 시부레,1
10202251,이클 익절했다 슈발 ,1
10202252,이클 대폭발 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
10202254,비켜 이 개새끼들아 ㅋㅋㅋ 이클 나가신닼ㅋㅋㅋㅋㅋ,1
10202255,이클 양전 ㅋㅋㅋㅋ,1
10202257,리플이새끼왜오르냐,1
10202260,이클 싸라있네,1
10360940,도지코인 자고 일어나면 지폐돼있을듯,1
10360943,도지 슬슬 투더문 준비하네,1
10360953,도지때문에 울고 웃는새끼들 개추 ㅋㅋㅋ,1
10360972,이더리움은 진짜 고상하다,1
10360973,도지 시동건다,1
10360984,도지 그는 신이야./..,1
10361002,이클 타라고 기회주는데ㅋㅋㅋ 줘도 안먹노,1
