num,title,label
1932426,전쟁나면 바로 비트에 전재산 영끌 올인이다.,
1932435,리플 100k 간다,
1932437,솔라나 디센 샀는데,
1932456,업비트가 이더리움 스테이킹을 지원한다?,
1932472,전쟁나면 비트 폭등이다.,
1932474,지금 업비트가 이더리움 숏치라고 정답을 알려주는데,
1932483,리플 호재 떴는데 왜 떨어지냐?,
1932489,"[속보] 비트코인 투심악화 ""극단적 공포""",
1932523,리플사란놈 어디갔냐,
1932551,[속보] 비트코인 연말까지 1만달러 간다,
1932584,3월초까지 상승이다 비트는 그다음 지속적인 하락,
1932593,"코인들중에 이더,비트 말고 전고점 깬 코인이 있음?",
1932609,우사인 볼트 vs 마이클펠프스,
1932631,우크라 친구한테 들은얘긴데 비트 팔아라 11시쯤 벽력일섬 나온다,
1932634,도지 300원 대장 3000만원,
1932643,이거 아무래도 비트 만달러 갈거같다,
1932660,북한이연평도포격하면 비트떡락ㅇㅇ?,
1932680,숏 롱 이딴게뭐가중요하냐 어차피 비트코인 1천만원갈건데,
1932697,전쟁나면 비트코인 어따써? ㅋㅋㅋ 쓰레기지 ㅋㅋㅋㅋㅋㅋ,
1932701,카이버에 제대로 물렸다..... 우짜냐 ㅠㅜ,
1932705,전쟁이 나든 안나든 비트코인은..,
1932710,느낌이 결국 비트코인 폰지로 끊날거 같음,
1932737,이더 많이 떨어진다. 낙지 잡자~~ ㅇㅇ,
1932739,이더리움 무ㅜ냐 시발ㅋㅋ,
1932740,숏 비트갈까 이더갈까 ,
1932753,ㅋㅋㅋㅋㅋ리플숏 30배 100%익절,
1932755,난 비트가 3천4백을 가도 용서하기로 했다,
1932768,자고왔더니 리플940원 뭐냐이거?,
1932772,아니 뭐 씨발 비트 떨어질떄만 따라가노,
1932786,리플 숏 드디어 탈출!!!,
1932788,이더 무슨 일 있어??? 아니 세력도 안담는데??? -_______-??,
1932792,이더반등도없네ㅋㅋㄱㅅㅂ,
1932799,내전글들 다볼수있음봐라 무적권 비트 1~3천만원간다,
1932807,피카츄다..... 이더리움 숏.........,
1932826,이더리움 70만원간다 아무도 매수안한다,
1932833,이더.... .....,
1932837,이더리움에 관심좀 줘~~~~,
1932839,딱 말한다 플로우1원가도 손절 안할거다,
1932855,전쟁나면 비트코인 떡상아님??,
1932858,나는 1억5천만원 비트코인말고 이캐시산다.,
1932865,이더 2.9k 숏충이다 ㅋㅋ,
1932867,리플한테 하루종일 처맞아서 숏 홀딩좀 해야겠어,
1932890,롱스톤 대가리! 돌대가리 깨져도 롱으로 죽는다. 이더 과대낙폭,
1932923,오늘 비트거래량 모냐,
1932926,애들아 이더 좋은 코인인거 맞지??? 상폐되거나 그런건 아니지???,
1932931,이더리움 귀엽네,
1932943,솔라나,
1932953,근데 리플 10달러 간다고 하는데,
1932963,이더리움 숏 연말까지 3천만원만 가져가봐라,
1932970,멍청한 머리로 안될것같아서 트레이더쓰는데  왜안되누 비트겟 횽들 도와주세,
1932978,리플 천층 살려주세요 아....,
1932984,비트겟 트레이더하는법 아시는분,
1932987,지금 비트 꼭 돌아가시던 우리 할아버지 보는것같노...,
1933000,[속보] 러시아 푸틴  비트코인 롱 걸어둠,
1933017,바로 비트코인 개씹죶양봉 나오면 숏충이들 진짜 싹뒤지는데,
1933028,솔라나 -54퍼인데 탈출가능?,
1933043,이더 ㄴㄴ 더 떨어져야 함.! @_@,
1933046,이더는왜회복을못하냐ㅡㅡ?ㅇ,
1933054,ㅡㅡㅡ이더 장사 하루이틀해~~~~???ㅡㅡ,
1933061,이더 200만 비트 3000만 까지 내려가야지,
1933064,올해 이더리움 작살난다고요....,
1933071,아우디 e트론 타는데 ㅁㅌㅊ,
1933079,지금 솔라나 어떠냐,
1933109,이더 2600 가즈아~~~~~~~~~~~~ 대 바겐세일~~~,
1933134,리플은 먼데 개잘버티누???? 확실히 승소인가???,
1933143,지금 비트 찐반중이다 ㅋㅋㅋㅋ대박,
1933150,손절했다 비트 내려가라 시발년아,
1933154,플로우 같은 쓰레기 코인 절대 사지마라,
1933160,속보) 비트코인 찐반 급등중 ㄷㄷㄷㄷㄷㄷ,
1933161,리플 겁나 떨어진다,
1933176,와 ㅁㅊ 도지 호재 떴는데?,
1933205,이더리움 왜 알트보다 더 빠지냐,
1933208,이더리움 결국에는 5000만원까지는 오른다,
1933209,이더 응. 어림없어 더 떨어질꺼야. 퉤!,
1933221,이더 가스비 때문에 처망하고 있는중,
1933229,"이더 망해간다는데, 사면 좋은 코인 추천좀~!",
1933243,이클 롱청산 25.800인데 여기 올거같음?,
1933257,병신들이 지네 코인만 눈에 보이냐? 비트봐라,
1933258,루나는 저 지지선 꺠지면 태초마을 가게 생겼누 ㅠㅠ,
1933274,러시아 때문에 비트는..,
1933284,이더는 2백만원이 와도,
1933356,이더 20배숏 갔다 인생역전 간다,
1933376,에이다 vs 솔라나,
1933400,리플 오늘 500원간단다 ㅋㅋ,
1933416,반등충들 패죽이고싶네ㅋㅋ 비트코인판의 영원의 법칙 추세추종,
1933431,+푸틴보다바이든이더비호감이긴함+,
1933463,오랜만이다 위믹스 보댕이 중앙에세 무스램세 매수들어가자,
1933464,비탈릭 집에 폭격나면 이더 자동소각아니냐 씨발?,
1933489,몇퍼 먹으면 본전인지 리플 ㄱ,
1933523,ㅡㅡㅡ위믹스 보댕이 중앙 무슨냄세 어떠함? 궁금ㅡㅡㅡㅡ,
1933525,비트44k숏 잘벌어먹고 이더로 다 날리는중 내가,
1933530,아 ㅅㅂ 개처물려서 비트 창만봐도 토나오네,
1933538,랄로 정도면 비트코인 잘하는 거냐,
1933540,난 이더 더 보수적으로 생각할래.,
1933558,이제 고래들도 다 비트 처리하고있대.. 내림롱잡으면 뒤진대,
1933566,지금이라도 비트 풀숏박으면 되냐 ㅋㅋㅋㅋㅋㅋㅋㅋ,
1933576,리플 이새기 뭐하노,
1933582,ㅋㅋㅋ 비트코인vs 미는애 누구였지?ㅋㅋ,
1933592,금은 오르는데 비트코인의 현실인듯,
1933598,리플 실시간.jpg,
1933600,리플 뭐노,
1933601,리플뭐야?,
1933602,리플...투더문.. 비켜라,
1933606,리플이 주도하는 질서 거역할수없어,
1933610,리플 왜저러노 ㄷㄷ,
1933615,리플숏잡은애들 살아잇냐,
1933616,리플뭐냐ㅅㅂㅋㅋ,
1933617,리플뭐냐??,
1933619,리플저거 돈 존나옮기는거아님?,
1933620,뭐긴뭐야 리플.. 그냥 ㅇㅇ,
1933623,리플 소송이김 ㅅㅅㅅ,
1933625,리플발 찐반등,
1933626,리플 시발.,
1933628,리플 승소 발표 났네요 27일 확정 재상장 원상ㄹㅇ,
1933630,리플 뭐냐 시발,
1933631,리플 4천원가겠네....,
1933637,리플은 승리한다,
1933638,"리플특징 ) 하락장의 시작, 상승장의 시작임 ㅋㅋㅋㅋㅋㅋㅋ",
1933645,리플 소송 이야기하는 애들 다 캡쳐했음 허위사실유포,
1933646,응 리플 다시 운지,
1933648,리플 저거 원래 3대장 코인 이였던건 알제?,
1933649,형이 뭐랬냐 위믹스 보댕이 중앙 매수랬지?,
1933652,리플 오르면 뭐다?,
1933653,리플 시발 담배피는데 로스컷 터짐 ㅋㅋㅋ,
1933654,리플이 오른다???,
1933656,리플 개달달하노,
1933657,아니 그많은거중에 리플숏 쳤는데 말이되냐고,
1933658,리플의 특징 : 전송속도가 엄청나게 빠르다,
1933659,"리플 ㅈㄴ쏜다, 비트 상방 살살풀어준다",
1933661,리플 조루,
1933663,씨발 리플 물린거 바로 해방됬다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1933665,리플 상승 특,
1933666,이번 상승장은 리플형님이 주도한다~,
1933669,리플 평단1030 탈출가능?,
1933670,스텔라 청산가 2%앞두고 리플 빔,
1933672,4620만원 터치라인이다 비트코인 풀숏 땡겨라 ㅋㅋ,
1933673,ㅋㅋㅋ리플에 또속냐?ㅋㅋㅋㅋ리플은 ㅋㅋㅋ,
1933675,개씨발 리플 100배롱으로 대응한다,
1933676,시발 리플 때문에 기분 잡침.,
1933683,리플뭐냐시발,
1933684,나오늘새벽리플샀는데,
1933687,리플형 개씹말좆양봉 가즈아~~,
1933695,좆하락장에 리플 쏘면 알제?ㅋㅋㅋㅋㅋ,
1933700,리플 대왕고래 9000억 매수..,
1933703,지금 리플 양봉의 의미 모르면,
1933704,리플 개같이 10퍼 떡상각,
1933709,리플 월요일에 결과나온다는데 대놓고 선취매긁노,
1933711,오늘부로 가상화폐 대장은 리플이다,
1933713,리플 타 시즌 종료 빔 쏠듯,
1933716,리플 5배 풀숏때린다,
1933717,근데 코인들 중 비트코인이랑 같이 움직이는 건 이유가 뭐야?,
1933722,대운지장의 신호탄 리플좆떡상,
1933723,리플 4천원찍자 ㅋ,
1933725,리플 광기의 10달러 간다,
1933726,새로운 대장님 리플 형님 말좆양봉 꽂겠다는데,
1933727,리플쏘는데 머장 뭐하냐?,
1933728,리플 차주월요일 소송 유력내용 발표하는데 어떤 고래가 9000억 매수함,
1933729,리플 1200간다 오늘이다,
1933730,속보) 이더리움클래식X인텔 손잡다 ,
1933734,리플리플,
1933735,머장이 리플 따라다니네 리플오르면 오르고 내리면 내림 ㅋㅋ,
1933737,시발 리플이 쏘네 ㅋㅋㅋㅋ,
1933738,리플 눈치껏 타라 ㅋㅋ,
1933742,시발 리플로 300먹고있었는데 100됐네? 애미씨밢,
1933744,리플 숏 돈복사 자리 나왔노,
1933745,리플 기사 돈 ㅈㄴ많네 최소 5천만원 이상이다,
1933749,형들 리플? 이거 어떻게해야함 제발 도와주세요 코린이임,
1933752,리플 뽀삐 상승은 비트 대폭락의 징조,
1933754,솔라나 개쏜닺 ,
1933755,리플 시즌672819453번째 승소 ㅋㅋㅋㅋㅋㅋㅋ,
1933757,하락장에서 리플 오르면 뭐다?? 다음주 대운지확정ㅋㅋㅋㅋ,
1933760,리플이 쏘면 뭐다?????,
1933764,리플이 쏜다? 리얼 시즌 종료,
1933767,리플엌ㅋㅋㅋ 이게뭐노 !!!!,
1933768,@@@리플 막차 출발합니다@@@,
1933769,리플 탈출 나이따 ㅋㅋㅋㅋㅋ,
1933772,이새끼들 호들갑떠는거보고 리플 풀숏박았다,
1933774,@@@@@리플 막차 출발합니다@@@@@,
1933775,근데 ㄹㅇ 진지하게 올해안에 리플 5천원 최소 한번은 넘길거 같은데,
1933779,제발...리플 좀만버티자...,
1933781,리플이 대장이었네,
1933783,진지하게 알려주실분 이럴떈 어케해야함 리플?ㅠㅠ,
1933786,리플 왜 오르는거야?,
1933789,리플 숏치는 용사 없냐?,
1933791,리플 다신 없을 저점이다,
1933792,리플 결국 1000원으로 부활하네,
1933794,낼 새벽에 리플 2000 ?,
1933796,리플 오르는 이유..,
1933799,와 오늘 꿈에서 리플 2000원 갔는데 이게 진짜였네,
1933800,리플 2천 기본이다,
1933805,지금 리플 숏 드가면 어찌됨?,
1933806,위믹스 5천 볼 수 있으려나,
1933807,리플 7000만원어치 롱 잡았다,
1933808,리플 씹저점에 잘잡았다,
1933814,진지하게 코린이인데 제발 도와주세요 리플,
1933818,현재 리플 안탄사람 특),
1933820,이클 호재,
1933823,위믹스 동전간다 씨발,
1933829,리플 지금 오르는거 코인베이스 재상장설 때문일걸?,
1933830,본인 리플 평단가 ㅁㅌㅊ?,
1933839,10만원 리플샀었는데 이거 어떻게해야하나요?,
1933840,리플 현재 유통량 480억개,
1933845,위믹스 73층 다시 올까 ㅠㅠㅠㅠㅠ,
1933847,리플 틱띠기 개맛있다 이기야~,
1933854,리플 오늘 더 쏠거같냐?,
1933858,리플 제발 딱 1달러만 찍자,
1933866,리플 단가 110원인데 이거 팔아야 되냐??,
1933872,아래 리플 평단 올린 애기 큐트,
1933877,속보)우크라이나 무기구입 이더리움으로 결재,
1933884,도지야,
1933887,비트 떡상에 리플 승소는 뭐다???,
1933888,그제부터 비트 39k가 찐바닥이라 외쳤던 형이다,
1933895,이제 리플 숏치면 되는것임?,
1933898,리플 에미애비뒤진개씨발년왜처오르고지랄,
1933902,리플 왜저래ㅋㅋㅋ,
1933919,캬 리플 달다 달어 ㅋㅋㅋ 딱 쳐다보는데 10프로 먹었네ㅋ,
1933922,비트만 할껄 미친 이더련,
1933924,리플 승소에 비트 떡상은 뭐다????,
1933927,리플 잘먹고 간다ㅋㅋㅋㅋㅋㅋㅋㅋ,
1933931,리플 빨딱서서 바로 익절ㅋㅋㅋ,
1933937,코린이입니다.제발 답변부탁드립니다 리플 10만원 구매자입니다.,
1933946,지긋지긋한 하락장.. 리플이 끝내버렸네,
1933953,리플 숏청산빔 오지네,
1933955,☆☆☆☆☆리플 다신없응 초 특가 쎄일☆☆☆☆☆,
1933957,솔라나 개쏜다,
1933973,오늘 비트 전망,
1933974,오늘 매매 쉴 각인데? 난 잘 모르겠다. 리플이 모든걸 망쳐놨어,
1933975,리플 씨발련왜케 시원스럽게 못가냐,
1933979,오늘 비트무빙 어제랑 똑같을듯,
1933980,리플 애1미 누구냐 ,
1933981,☆@☆@☆@☆리플 다신없을 초 특가 쎄일☆@☆@☆@☆,
1933987,리플 이제 더 오르겠냐? ㅋㅋㅋㅋㅋㅋ,
1933996,이클가라,
1934002,리플 그냥 차트적으로 되돌림반등임;,
1934003,리플 0.825 30배풀숏 이썩어요 ㅋㅋㅋㅋ,
1934005,리플 왜 계속오르냐고 이시발,
1934009,도지 8300 40배 숏,
1934010,이오스 어마무스한 녀석임,
1934030,리플 ㅋㅋㅋ빙다리 핫바지 ㅋㅋ,
1934031,이클 호재 쏟아지네 ㅋㅋㅋㅋ ,
1934035,아니 리플 뭐냐??,
1934037,위믹스 이새끼 언제 오르는데 ㅅㅂ,
1934038,리플년 가짜상승후 나락 ,
1934054,리플 소송 호재 방어력 1순위,
1934063,곧 전쟁나면 비트 -30퍼 간다,
1934069,비트코인 초보입니다 평균단가 991원에 리플 10만원어치 사놧엇는데요,
1934072,리플 올린거 다빼면 꿀잼이냐?,
1934077,리플 원래 이렇게 잘 버텻냐,
1934081,아발란체 뒤진거냐??,
1934084,리플 숏50배간다,
1934087,리플 올린거 다 뺄 가능성 vs 1달러 갈 가능성 뭐가 높냐?,
1934094,리플 롱 드갔다,
1934095,리플 991원에 10만원으로 매수 했었는데요..,
1934097,리플 숏 슬슬 쫄리면 개추 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1934099,리플 지폐에 팔아야지 했는데 홀드중이면 개추ㅋㅋ,
1934100,리플 비공개문건 공개로 슬슬 어떻게될지 모르겠다,
1934104,아~ 비트코인 지지선 이탈 나왔죠~~~,
1934107,리플 고배 숏 가자,
1934108,근데 요즘 리플이 이상하긴했어,
1934109,리플년 저거 지루됐냐 ,
1934116,너희 펀디 차트 봤지?,
1934120,리플 세자리에 타라 했다,
1934122,리플로 치킨값 버는거 재밌네,
1934123,리플이 쏘면 다들 알지?,
1934135,월요일까지 미장 쉬어서 비트 개같이 쏠듯,
1934139,991원일떄 리플 10만원삿엇는데 제발 답변좀 초보입니다.,
1934145,근데 전쟁난다고 비트코인이 흐른다는건 너무 멍청한생각아니냐?,
1934146,리플이 로스차일드 코인임?,
1934220,리플간다 ㅋㅋㅋㅋㅋㅋㅋㅋ,
1934222,오늘 2월 19일은 비트코인역사에서 기억될 날이 될 겁니다...,
1934240,왜 리플이오르면 스텔라도오름?ㅇ,
1934250,리플 드가보즈아,
1934254,리플로잃고 리플로딴다,
1934256,내 생각에 오늘부터 비트 횡보하더라도 알트들은 매일같이 2~3퍼씩 빠진다,
1934268,리플 진짜 이악물고 버티네;;,
1934270,리플 다 탈출해라 세력 전송용 펌핑이었음,
1934271,리플 쏜다,
1934282,이오스 들고 있다가 스트레스 받아서 쓰러지면,
1934285,리플 저거 뭐냐,
1934311,리플 고점,
1934320,그래서 리플오른다고만다고,
1934323,리플 갑자기 매도 길터주는데?,
1934329,이더 350,
1934330,그래서 리플 승소했다는거야 안했다는 거야,
1934334,리플 떡상 ㄷㄷ,
1934338,리플 타라고,
1934342,항상 리플이오르고는 빅쇼트였다,
1934347,리플 롱잡은새끼들 춛하한다.. 존나부럽네시 밮,
1934348,씨발 비트 그만올라 개새끼야 숏쳤다고 씨발,
1934351,리플 화성 가보자 가보자 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1934354,근데 리플 솔직히 횡보 아니였냐?,
1934366,단타 보통 얼마로 치냐?,
1934374,아 리플 애미뒤짐개새끼 그만처올라씨발년좀,
1934376,근데 리플이 승소한다고 바뀔까?,
1934384,승소는 의미없다 빨리합의해라 리플 쌉새끼들아,
1934389,리플 10000 vs 도지 1000 모가 더 가능성 있냐?,
1934392,이래도 리플을 안타?????,
1934394,리플 오르는 이유가 뭐임?,
1934401,리플,
1934403,리플이 오른다 >>,
1934417,지금 리플 사는 애들은 어떤 애들임?,
1934420,리플은 이제 끝이다 더 안오를듯,
1934423,솔라나 개올릴듯,
1934425,거 리플님.. 선물 지갑으로 옮길려고 사놧는데,
1934433,와시발 리플 애미없는새끼,
1934442,리플 오늘 2000원간다,
1934444,알트들 아가리 잘못벌렸는데 리플덕에 살았다,
1934445,코린이 10만원 투자로 커피값벌고 빠집니다 리플 ㅎㅎ,
1934452,리플 숏친사람 잘 살아잇냐 ㅋㅋ,
1934453,하락장에 리플이 그것도 버거타임에 쳐오른다?,
1934456,1년차 코린이 비트코인 차트분석 해봤습니다.,
1934459,님들은 리플 언제 팔꺼임?,
1934460,리플 평단 971원,
1934462,리플 익절 나이따 ~~,
1934469,리플 김프 다빠졌는데 무슨의미?,
1934475,리플 쏘는건 ㄹㅇ 불길의 징조,
1934476,와... 도지숏 20배 200% ㅅ ㅅ ㅅ ,
1934479,리플이 ㄹㅇ 설거지같다,
1934493,리플 자세한거 유툽에 떴더라 검색 ㄱㄱ,
1934498,나 비트 저런차트 첨봄,
1934505,39k찐바닥 형이다 리플 차트 분석해준다,
1934511,리플 계속 오르넹!,
1934519,리플 어디까지가냐,
1934525,이래도 리플을 진짜 안사??????,
1934531,엠창 근데 이오스 이 앰뒤년은 왜 그자리냐 ㅋㅋㅋ,
1934532,리플 점마 어디가노,
1934533,리플 매도벽 치아라 ,
1934534,하락장 시작을 알리는게 리플이다,
1934543,리플2000원가나?,
1934546,코린이) 리플은 일반적인 알트코인이랑 좀 다름 ?,
1934549,리플이랑 스텔라 잘가네,
1934550,☆☆☆☆☆이래도 진짜 리플을 안사???????☆☆☆☆☆,
1934556,리플 내일도 갈듯,
1934562,리플 거래대금봐라 ㅋㅋㅋ,
1934565,ㅡ 리플 사야하는 진짜이유 팩트 ㅡ,
1934574,찐반인 이유 리플 상승 후 비트 상승,
1934589,리플 숏그만쳐 ㅠㅠ,
1934594,리플 롱 잘먹었다 꺼어어어어엉ㄱ ㅋㅋㅋㅋ,
1934610,리플 롱 잘묵고간다 ,
1934616,이더쿤  믿고 있었다구우~~~,
1934621,박물관병신년ㅋㅋㅋ리플타말아이지랄하고있네,
1934625,현재 비트코인 상황,
1934626,ㅎㅎ 비트 10프로 시드 들어간당,
1934627,와 이오스 청산빔본새끼인 ㅋㅋㅋㅋ,
1934654,바이비트 이거 해결 못해서 비트겟으로 갈아탔는데 이거 뭐냐??,
1934656,리플올라가면 찐상승장??,
1934661,리플이쏜다=대하락의시점ㅇㅇ,
1934674,바이비트 이거 해결 못해서 비트겟으로 갈아탔는데 이거 뭐냐??,
1934684,바이비트 이거 해결 못해서 비트겟으로 갈아탔는데 이거 뭐냐??,
1934697,리플20퍼수익중인데 팔까?,
1934701,숏충이들 비트 3천만원간다고 콘크리트에 헤딩존나 하더니,
1934703,바이비트 이거 해결 못해서 비트겟으로 갈아탔는데 이거 뭐냐??,
1934712,테더 도미넌스 늘어난다,
1934731,이더리움 이제 오를거임,
1934745,바이비트 트론 ㅇ.ㅇ,
1934752,바이비트 이거 해결 못해서 비트겟으로 갈아탔는데 이거 뭐냐??,
1934760,바이비트 이거 해결 못해서 비트겟으로 갈아탔는데 이거 뭐냐??,
1934768,바이비트 이거 해결 못해서 비트겟으로 갈아탔는데 이거 뭐냐??,
1934774,바이비트 이거 해결 못해서 비트겟으로 갈아탔는데 이거 뭐냐??,
1934894,리플 차트 또 저지랄이네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1934896,이더 루나 꼴아박기 직전임,
1934906,리플 시중에 안풀린 60프로 있는거 아냐? ,
1934933,리플 솔라나 보면 호재에 재단에서 시세조작 하는게 보임,
1934957,아 박도지 광고 댓글로 괴롭히기 너무 재밌다ㅋㅋㅋㅋㅋㅋ,
1934969,리플 한두번속냐? 돔황챠~~~~~~~~~~~~~~,
1934991,도지코인 얼마때 매수하는게 싼가격인가요?,
1934995,이거 세력이 시세낮출려고 이러는거임? 리플왜이럼?,
1935015,1억 몰빵하는데 이더리움 vs 도지?,
1935123,리플 최고점에서 롱잡았는데 이게뭐냐..,
1935163,리플 떡상가는거 맞냐 간다며 ㅋㅋㅋ,
1935183,리플너무 하락이 이쁜거 같지 않음?,
1935201,체인링크 개쏜다 ㄱㅈㅇ,
1935296,한 30분 뒤에 비트 폭락할 예정,
1935366,리플 쏜다,
1935381,광고충새끼 날뛰는게 비트 하락만큼 화나네,
1935467,리플 내가 잘못했다,
1935472,리플은 신이다,
1935482,카이버 지금 가는거 어떰?,
1935568,오늘 대장 리플일거같다,
1935604,리플이 입출금 젤 빠름? ,
1935640,근데 상위트레이더들이지금,
1935654,■■리플태그 잘못입력했는데 방법없냐?■■,
1935687,도지 쏜다 씹ㅋㅋㅋㅋ,
1935715,리플 숏 40% 수익중인데 정리할까?,
1935754,루나 작년 천원 샌드 백원 시절로 가즈아..,
1935775,그래도 언젠간 비트코인 1억 가는건 맞지?,
1935783,도지세력 입니다 상황브리핑 입니다,
1935792,와 이더 숏쳤으면 얼마냐,
1935798,어제 리플 25000원 가는 꿈꿨다 ㄹㅇ,
1935800,리플 입금이 안되고 있다,
1935819,솔라나 12.9층에 전 재산 박혀있는데 어떡하냐?,
1935827,리플,
1935838,진지하게 도지 600층 이상대 물린새끼들 있음?,
1935849,리플 제대로 숏쳤으면 돈 복사했겠네,
1935885,보라 샌드박스 위믹스 이딴거 절대 매수하지마라,
1935916,오빠들 나 여잔데 도지는 왜 또 쏘는거야? 무슨 호재 있어?,
1935945,스트라티스 왁스 오브스 샌드박스 스토리쥐익~!,
1935961,어제 리플 사라고 한 형이다 ,
1935966,시발어제 리플숏친거,
1935981,자고일어났더니 리플 20배숏 수익률 100퍼됐네 냠냠,
1936021,스트라이크 설립자 기자회견:나는 이더리움을 올해안에 재칠 것 포부발표,
1936022,카이버는 신이야,
1936042,오늘 왠지 이오스 대상승 올거같은느낌 씨게온다,
1936058,세력한테 연락 받았다. 오늘 펀디엑스 50% 간다,
1936086,도지상승분반납속도는 최강인듯 ㅋㅋ,
1936098,위믹스 0.9층 언제오냐,
1936115,위믹스에 27000원에 처물린 우리차장이 불쌍하다..,
1936126,언제적 이더리움이야 ㅋㅋ 스트라이크가 대체된다는데 ㅋㅋ,
1936242,나 전설적인 트레이더인데 지금 비트 분석해준다.txt,
1936261,리플 소송에서 결과 좋게나온다고 가정하면 크게한번 터질만하지,
1936275,나 전설적인 트레이더인데 지금 삼각수렴이라고 병신들아.txt,
1936291,나는 워뇨띠보다 박호두가 진짜 더 신경쓰이더라.....txt,
1936299,네오나 이오스같은것들이 오르면 진짜 끝물인데 ;;,
1936305,나 전설적인 트레이더인데 삼각수렴이라고 병신새끼들아.txt,
1936326,지금 비트 주봉.....jpg,
1936328,진짜 비트코인은 인타임 영화랑 비슷하네,
1936329,리플 평단가 ㅆㅅㅌㅊ?,
1936338,지금 리플 소송 이야기하는 애들 리플 물린 애들 맞지???????????,
1936366,나 전설적인 트레이더인데 내가 삼각수렴이라고 말하니깐 무시하네??????,
1936373,지금 알트들 비트 찾아가서 제발 한번만,
1936377,난 비트가 한번만 쏟고 우상향 할꺼라고봄,
1936417,나 전설적인 트레이더인데 비트는 절대로 안망한다 하지만...txt,
1936424,리플직원이 리플사장님께하는말: 이제 전국민 사과해야됩니다,
1936427,야 전쟁이 난다고 비트코인이 왜 떨어지냐?,
1936431,챠트 분석으로 비트 이동경로 맞췄다.jpg,
1936441,오늘 비트 방향성 나오겠다,
1936444,이더 빠지는거 존나 심각하네,
1936456,카이버,
1936457,리플 몇시간전 상승 페이크에 탄애들 ㅋㅋㅋ,
1936460,오늘 비트 챠트로 분석 해봤다.jpg,
1936468,나는 지금 숏 수익중인데 비트 한번더 올라가면 다시 숏칠꺼야.,
1936476,앙 기모레 리플수익띠 ㅋㅋ,
1936482,테더가 시총 3위 맙소사,
1936512,싸이클럽 죽고싶다..,
1936524,나 진짜 전설적인 트레이더인데....txt,
1936535,나 전설적인 트레이더인데 모두가 하방을 본다면...txt,
1936549,나 전설적인 트레이더인데 엘갤 애들 진짜 웃끼더라.txt,
1936575,리플 반인륜적 상승할때 내가 그랬제,
1936579,리플 20k 가자,
1936594,근데 비트 떨어져도 알트 더이상 안떨어지는 것 같은데..,
1936596,이더리움시그니처,
1936623,지금 레알 심각 비트 36K 까지 하방열림,
1936642,나 전설적인 트레이더인데 빗갤에서 마진 하는 애들한테 꼭 하고 싶은말,
1936646,오늘은 비트30k 가는날,
1936690,리플 숏치다 또 지랄병 날것 같아서 무섭다,
1936698,본인 어제 리플 개떡상 하기 진짜 2초전에 매도함,
1936700,폴카닷 솔라나 에이다 코스모스 테조스 플랫폼 존나 많네,
1936703,도지 까는 애들 특,
1936709,싸이클럽 오늘 45 돌파 예상,
1936711,도지나 비트코인이나 둘 다 디지털쓰레기인데 도지는 귀엽잖어,
1936730,싸이클럽 그거 인터넷 기사에 나왔드라,
1936784,와 플로우 손실 천만원 다시 찍었네ㅋㅋ,
1936809,나 전설적인 트레이더인데 숏충이들 니네 ㄹㅇ 큰일났다.txt,
1936824,이더리움vs 지엑스 뭐가 더 미래있을까,
1936828,플로우 이씨발새기는 내려가기만하노?,
1936830,솔라나 손절쳤다,
1936847,솔라나 뭐냐?,
1936862,형들 비트코인 몇 되면 진입해볼까용?,
1936948,지금 비트10배숏잡고 다음주에키면,
1936976,스트라이크 제작자가 이더리움 잡아먹겠다고,
1936980,디센아발펄리곤 30퍼씩만 올라주라,
1936996,지금 도지 들어가라,
1937016,바이비트 이거 해결 못해서 비트겟으로 갈아탔는데 이거 뭐냐??,
1937043,바이비트 이거 해결 못해서 비트겟으로 갈아탔는데 이거 뭐냐??,
1937055,바이비트 이거 해결 못해서 비트겟으로 갈아탔는데 이거 뭐냐??,
1937075,스트 쏜다=곧 비트 대폭락,
1937119,씨발 개좆병신 비트새끼 10k가자,
1937160,꿈에서 비트가 100k를 갔음,
1937178,다음주 리플 대 상승 각,
1937180,이오스 이 시발련은 바닥이어디냐,
1937238,스트라이크 비캐 멱따러간다,
1937278,그와중에 리플 대단한거 같아,
1937294,디시인사이드 비트코인 갤러리 이전되었습니다,
1937304,하승진한테 뺨 400대 맞고 비트코인 대박나기 하냐?,
1937333,보통 btc장은 비트코인 김프가 존나 꼇을때 옴?,
1937343,지금 코인들중에서 가장 확률 높은건 리플임,
1937369,솔라나 업비트 최저가 경신 임박,
1937414,알트들 전에 비트 33k 갈때보다 더 쏟는거 같은데,
1937417,어제 엑시로40만원벌고 오늘 비트로 80만원날리네 씨발ㅋㅋ,
1937424,리플 새끼 혼자 급발진 할때 눈치 까야했는데 ㅋㅋㅋㅋㅋ,
1937430,솔라나 전저점 깨지나요,
1937466,아이 씨 말 카이버 이새긴 정체가뭐냐,
1937488,도지쏜다,
1937528,ㅋㅋㅋㅋㅋ 비트 오른다고??,
1937592,그 와중에 리플 가격방어 잘하노 ㅋㅋㅋㅋ,
